CountryName,CountryCode,Date,cases_weekly,deaths_weekly
Estonia,EST,2020-12-07T00:00:00Z,2926,19
Estonia,EST,2020-11-30T00:00:00Z,2328,24
Estonia,EST,2020-11-23T00:00:00Z,2087,7
Estonia,EST,2020-11-16T00:00:00Z,1512,6
Estonia,EST,2020-11-09T00:00:00Z,1140,2
Estonia,EST,2020-11-02T00:00:00Z,574,0
Estonia,EST,2020-10-26T00:00:00Z,333,5
Estonia,EST,2020-10-19T00:00:00Z,213,0
Estonia,EST,2020-10-12T00:00:00Z,258,1
Estonia,EST,2020-10-05T00:00:00Z,407,3
Estonia,EST,2020-09-28T00:00:00Z,276,0
Estonia,EST,2020-09-21T00:00:00Z,248,0
Estonia,EST,2020-09-14T00:00:00Z,161,0
Estonia,EST,2020-09-07T00:00:00Z,142,0
Estonia,EST,2020-08-31T00:00:00Z,101,1
Estonia,EST,2020-08-24T00:00:00Z,82,0
Estonia,EST,2020-08-17T00:00:00Z,38,0
Estonia,EST,2020-08-10T00:00:00Z,73,0
Estonia,EST,2020-08-03T00:00:00Z,45,0
Estonia,EST,2020-07-27T00:00:00Z,13,0
Estonia,EST,2020-07-20T00:00:00Z,7,0
Estonia,EST,2020-07-13T00:00:00Z,21,0
Estonia,EST,2020-07-06T00:00:00Z,6,0
Estonia,EST,2020-06-29T00:00:00Z,6,0
Estonia,EST,2020-06-22T00:00:00Z,8,0
Estonia,EST,2020-06-15T00:00:00Z,34,0
Estonia,EST,2020-06-08T00:00:00Z,70,0
Estonia,EST,2020-06-01T00:00:00Z,46,0
Estonia,EST,2020-05-25T00:00:00Z,49,0
Estonia,EST,2020-05-18T00:00:00Z,35,3
Estonia,EST,2020-05-11T00:00:00Z,39,5
Estonia,EST,2020-05-04T00:00:00Z,57,6
Estonia,EST,2020-04-27T00:00:00Z,115,9
Estonia,EST,2020-04-20T00:00:00Z,219,15
Estonia,EST,2020-04-13T00:00:00Z,212,10
Estonia,EST,2020-04-06T00:00:00Z,418,12
Estonia,EST,2020-03-30T00:00:00Z,353,3
Estonia,EST,2020-03-23T00:00:00Z,155,0
Estonia,EST,2020-03-16T00:00:00Z,161,0
Estonia,EST,2020-03-09T00:00:00Z,9,0
Estonia,EST,2020-03-02T00:00:00Z,1,0
Estonia,EST,2020-02-24T00:00:00Z,0,0
Estonia,EST,2020-02-17T00:00:00Z,0,0
Estonia,EST,2020-02-10T00:00:00Z,0,0
Estonia,EST,2020-02-03T00:00:00Z,0,0
Estonia,EST,2020-01-27T00:00:00Z,0,0
Estonia,EST,2020-01-20T00:00:00Z,0,0
Estonia,EST,2020-01-13T00:00:00Z,0,0
Estonia,EST,2020-01-06T00:00:00Z,0,0
Finland,FIN,2021-01-18T00:00:00Z,1747,24
Finland,FIN,2021-01-11T00:00:00Z,1671,32
Finland,FIN,2021-01-04T00:00:00Z,1782,19
Finland,FIN,2020-12-28T00:00:00Z,1975,57
Finland,FIN,2020-12-21T00:00:00Z,2352,28
Finland,FIN,2020-12-14T00:00:00Z,3179,46
Finland,FIN,2020-12-07T00:00:00Z,3002,22
Finland,FIN,2020-11-30T00:00:00Z,2990,18
Finland,FIN,2020-11-23T00:00:00Z,2324,6
Finland,FIN,2020-11-16T00:00:00Z,1518,7
Finland,FIN,2020-11-09T00:00:00Z,1506,4
Finland,FIN,2020-11-02T00:00:00Z,1443,5
Finland,FIN,2020-10-26T00:00:00Z,1424,2
Finland,FIN,2020-10-19T00:00:00Z,1426,5
Finland,FIN,2020-10-12T00:00:00Z,1460,1
Finland,FIN,2020-10-05T00:00:00Z,856,2
Finland,FIN,2020-09-28T00:00:00Z,702,4
Finland,FIN,2020-09-21T00:00:00Z,400,2
Finland,FIN,2020-09-14T00:00:00Z,289,1
Finland,FIN,2020-09-07T00:00:00Z,214,1
Finland,FIN,2020-08-31T00:00:00Z,157,1
Finland,FIN,2020-08-24T00:00:00Z,189,1
Finland,FIN,2020-08-17T00:00:00Z,147,2
Finland,FIN,2020-08-10T00:00:00Z,131,2
Finland,FIN,2020-08-03T00:00:00Z,60,0
Finland,FIN,2020-07-27T00:00:00Z,55,1
Finland,FIN,2020-07-20T00:00:00Z,46,0
Finland,FIN,2020-07-13T00:00:00Z,20,0
Finland,FIN,2020-07-06T00:00:00Z,81,0
Finland,FIN,2020-06-29T00:00:00Z,48,2
Finland,FIN,2020-06-22T00:00:00Z,39,0
Finland,FIN,2020-06-15T00:00:00Z,123,3
Finland,FIN,2020-06-08T00:00:00Z,122,3
Finland,FIN,2020-06-01T00:00:00Z,280,13
Finland,FIN,2020-05-25T00:00:00Z,232,9
Finland,FIN,2020-05-18T00:00:00Z,385,31
Finland,FIN,2020-05-11T00:00:00Z,708,37
Finland,FIN,2020-05-04T00:00:00Z,678,40
Finland,FIN,2020-04-27T00:00:00Z,793,96
Finland,FIN,2020-04-20T00:00:00Z,809,38
Finland,FIN,2020-04-13T00:00:00Z,1047,29
Finland,FIN,2020-04-06T00:00:00Z,709,16
Finland,FIN,2020-03-30T00:00:00Z,592,10
Finland,FIN,2020-03-23T00:00:00Z,359,1
Finland,FIN,2020-03-16T00:00:00Z,237,0
Finland,FIN,2020-03-09T00:00:00Z,24,0
Finland,FIN,2020-03-02T00:00:00Z,5,0
Finland,FIN,2020-02-24T00:00:00Z,0,0
Finland,FIN,2020-02-17T00:00:00Z,0,0
Finland,FIN,2020-02-10T00:00:00Z,0,0
Finland,FIN,2020-02-03T00:00:00Z,1,0
Finland,FIN,2020-01-27T00:00:00Z,0,0
Finland,FIN,2020-01-20T00:00:00Z,0,0
Finland,FIN,2020-01-13T00:00:00Z,0,0
Finland,FIN,2020-01-06T00:00:00Z,0,0
France,FRA,2021-01-18T00:00:00Z,127733,2533
France,FRA,2021-01-11T00:00:00Z,127528,2713
France,FRA,2021-01-04T00:00:00Z,93082,1928
France,FRA,2020-12-28T00:00:00Z,89292,2560
France,FRA,2020-12-21T00:00:00Z,96502,2638
France,FRA,2020-12-14T00:00:00Z,84355,2756
France,FRA,2020-12-07T00:00:00Z,74014,2830
France,FRA,2020-11-30T00:00:00Z,78275,3593
France,FRA,2020-11-23T00:00:00Z,158381,4184
France,FRA,2020-11-16T00:00:00Z,194503,4109
France,FRA,2020-11-09T00:00:00Z,373409,3420
France,FRA,2020-11-02T00:00:00Z,275408,2258
France,FRA,2020-10-26T00:00:00Z,241473,1284
France,FRA,2020-10-19T00:00:00Z,162060,747
France,FRA,2020-10-12T00:00:00Z,115804,500
France,FRA,2020-10-05T00:00:00Z,80601,503
France,FRA,2020-09-28T00:00:00Z,84806,442
France,FRA,2020-09-21T00:00:00Z,72669,369
France,FRA,2020-09-14T00:00:00Z,56317,215
France,FRA,2020-09-07T00:00:00Z,46834,95
France,FRA,2020-08-31T00:00:00Z,35044,93
France,FRA,2020-08-24T00:00:00Z,24363,103
France,FRA,2020-08-17T00:00:00Z,20615,86
France,FRA,2020-08-10T00:00:00Z,10002,59
France,FRA,2020-08-03T00:00:00Z,7391,73
France,FRA,2020-07-27T00:00:00Z,5854,40
France,FRA,2020-07-20T00:00:00Z,3922,148
France,FRA,2020-07-13T00:00:00Z,3792,111
France,FRA,2020-07-06T00:00:00Z,4024,115
France,FRA,2020-06-29T00:00:00Z,2559,138
France,FRA,2020-06-22T00:00:00Z,3157,233
France,FRA,2020-06-15T00:00:00Z,3243,252
France,FRA,2020-06-08T00:00:00Z,2224,353
France,FRA,2020-06-01T00:00:00Z,6832,435
France,FRA,2020-05-25T00:00:00Z,2510,656
France,FRA,2020-05-18T00:00:00Z,3348,1331
France,FRA,2020-05-11T00:00:00Z,7776,1485
France,FRA,2020-05-04T00:00:00Z,6712,2039
France,FRA,2020-04-27T00:00:00Z,11969,3138
France,FRA,2020-04-20T00:00:00Z,17203,5325
France,FRA,2020-04-13T00:00:00Z,24925,6315
France,FRA,2020-04-06T00:00:00Z,30304,5472
France,FRA,2020-03-30T00:00:00Z,24156,1932
France,FRA,2020-03-23T00:00:00Z,10595,547
France,FRA,2020-03-16T00:00:00Z,4297,108
France,FRA,2020-03-09T00:00:00Z,996,17
France,FRA,2020-03-02T00:00:00Z,118,1
France,FRA,2020-02-24T00:00:00Z,0,0
France,FRA,2020-02-17T00:00:00Z,1,1
France,FRA,2020-02-10T00:00:00Z,5,0
France,FRA,2020-02-03T00:00:00Z,3,0
France,FRA,2020-01-27T00:00:00Z,3,0
France,FRA,2020-01-20T00:00:00Z,0,0
France,FRA,2020-01-13T00:00:00Z,0,0
France,FRA,2020-01-06T00:00:00Z,0,0
Germany,DEU,2021-01-18T00:00:00Z,119635,5947
Germany,DEU,2021-01-11T00:00:00Z,145511,6112
Germany,DEU,2021-01-04T00:00:00Z,123679,4448
Germany,DEU,2020-12-28T00:00:00Z,141182,3851
Germany,DEU,2020-12-21T00:00:00Z,173574,4300
Germany,DEU,2020-12-14T00:00:00Z,153424,3056
Germany,DEU,2020-12-07T00:00:00Z,129785,2671
Germany,DEU,2020-11-30T00:00:00Z,124736,2136
Germany,DEU,2020-11-23T00:00:00Z,127806,1565
Germany,DEU,2020-11-16T00:00:00Z,129459,1195
Germany,DEU,2020-11-09T00:00:00Z,126841,822
Germany,DEU,2020-11-02T00:00:00Z,107161,474
Germany,DEU,2020-10-26T00:00:00Z,71567,267
Germany,DEU,2020-10-19T00:00:00Z,40968,168
Germany,DEU,2020-10-12T00:00:00Z,24712,87
Germany,DEU,2020-10-05T00:00:00Z,15287,74
Germany,DEU,2020-09-28T00:00:00Z,12995,74
Germany,DEU,2020-09-21T00:00:00Z,11982,36
Germany,DEU,2020-09-14T00:00:00Z,9556,25
Germany,DEU,2020-09-07T00:00:00Z,8418,27
Germany,DEU,2020-08-31T00:00:00Z,8806,26
Germany,DEU,2020-08-24T00:00:00Z,9561,40
Germany,DEU,2020-08-17T00:00:00Z,7687,35
Germany,DEU,2020-08-10T00:00:00Z,5925,49
Germany,DEU,2020-08-03T00:00:00Z,4793,30
Germany,DEU,2020-07-27T00:00:00Z,3786,32
Germany,DEU,2020-07-20T00:00:00Z,2860,22
Germany,DEU,2020-07-13T00:00:00Z,2409,48
Germany,DEU,2020-07-06T00:00:00Z,2793,55
Germany,DEU,2020-06-29T00:00:00Z,3402,76
Germany,DEU,2020-06-22T00:00:00Z,3898,94
Germany,DEU,2020-06-15T00:00:00Z,2268,117
Germany,DEU,2020-06-08T00:00:00Z,2378,163
Germany,DEU,2020-06-01T00:00:00Z,3245,254
Germany,DEU,2020-05-25T00:00:00Z,3873,322
Germany,DEU,2020-05-18T00:00:00Z,5122,518
Germany,DEU,2020-05-11T00:00:00Z,6400,725
Germany,DEU,2020-05-04T00:00:00Z,7982,942
Germany,DEU,2020-04-27T00:00:00Z,13521,1346
Germany,DEU,2020-04-20T00:00:00Z,18656,1605
Germany,DEU,2020-04-13T00:00:00Z,27625,1365
Germany,DEU,2020-04-06T00:00:00Z,38093,979
Germany,DEU,2020-03-30T00:00:00Z,32524,361
Germany,DEU,2020-03-23T00:00:00Z,19936,82
Germany,DEU,2020-03-16T00:00:00Z,3936,12
Germany,DEU,2020-03-09T00:00:00Z,773,0
Germany,DEU,2020-03-02T00:00:00Z,114,0
Germany,DEU,2020-02-24T00:00:00Z,0,0
Germany,DEU,2020-02-17T00:00:00Z,2,0
Germany,DEU,2020-02-10T00:00:00Z,4,0
Germany,DEU,2020-02-03T00:00:00Z,9,0
Germany,DEU,2020-01-27T00:00:00Z,0,0
Germany,DEU,2020-01-20T00:00:00Z,0,0
Germany,DEU,2020-01-13T00:00:00Z,0,0
Germany,DEU,2020-01-06T00:00:00Z,0,0
Greece,GRC,2021-01-18T00:00:00Z,3869,206
Greece,GRC,2021-01-11T00:00:00Z,4639,306
Greece,GRC,2021-01-04T00:00:00Z,4168,285
Greece,GRC,2020-12-28T00:00:00Z,4859,500
Greece,GRC,2020-12-21T00:00:00Z,6538,547
Greece,GRC,2020-12-14T00:00:00Z,9063,622
Greece,GRC,2020-12-07T00:00:00Z,11244,682
Greece,GRC,2020-11-30T00:00:00Z,12608,691
Greece,GRC,2020-11-23T00:00:00Z,17414,524
Greece,GRC,2020-11-16T00:00:00Z,17507,322
Greece,GRC,2020-11-09T00:00:00Z,15769,149
Greece,GRC,2020-11-02T00:00:00Z,10147,61
Greece,GRC,2020-10-26T00:00:00Z,5412,65
Greece,GRC,2020-10-19T00:00:00Z,3012,60
Greece,GRC,2020-10-12T00:00:00Z,2516,40
Greece,GRC,2020-10-05T00:00:00Z,2398,30
Greece,GRC,2020-09-28T00:00:00Z,2302,41
Greece,GRC,2020-09-21T00:00:00Z,1902,33
Greece,GRC,2020-09-14T00:00:00Z,1716,21
Greece,GRC,2020-09-07T00:00:00Z,1390,22
Greece,GRC,2020-08-31T00:00:00Z,1470,20
Greece,GRC,2020-08-24T00:00:00Z,1589,14
Greece,GRC,2020-08-17T00:00:00Z,1452,16
Greece,GRC,2020-08-10T00:00:00Z,961,4
Greece,GRC,2020-08-03T00:00:00Z,469,6
Greece,GRC,2020-07-27T00:00:00Z,186,8
Greece,GRC,2020-07-20T00:00:00Z,204,1
Greece,GRC,2020-07-13T00:00:00Z,284,1
Greece,GRC,2020-07-06T00:00:00Z,143,1
Greece,GRC,2020-06-29T00:00:00Z,110,1
Greece,GRC,2020-06-22T00:00:00Z,145,7
Greece,GRC,2020-06-15T00:00:00Z,124,3
Greece,GRC,2020-06-08T00:00:00Z,80,5
Greece,GRC,2020-06-01T00:00:00Z,39,4
Greece,GRC,2020-05-25T00:00:00Z,44,8
Greece,GRC,2020-05-18T00:00:00Z,118,12
Greece,GRC,2020-05-11T00:00:00Z,90,7
Greece,GRC,2020-05-04T00:00:00Z,120,14
Greece,GRC,2020-04-27T00:00:00Z,271,20
Greece,GRC,2020-04-20T00:00:00Z,121,12
Greece,GRC,2020-04-13T00:00:00Z,379,25
Greece,GRC,2020-04-06T00:00:00Z,579,35
Greece,GRC,2020-03-30T00:00:00Z,532,23
Greece,GRC,2020-03-23T00:00:00Z,293,11
Greece,GRC,2020-03-16T00:00:00Z,258,4
Greece,GRC,2020-03-09T00:00:00Z,66,0
Greece,GRC,2020-03-02T00:00:00Z,7,0
Greece,GRC,2020-02-24T00:00:00Z,0,0
Greece,GRC,2020-02-17T00:00:00Z,0,0
Greece,GRC,2020-02-10T00:00:00Z,0,0
Greece,GRC,2020-02-03T00:00:00Z,0,0
Greece,GRC,2020-01-27T00:00:00Z,0,0
Greece,GRC,2020-01-20T00:00:00Z,0,0
Greece,GRC,2020-01-13T00:00:00Z,0,0
Greece,GRC,2020-01-06T00:00:00Z,0,0
Hungary,HUN,2021-01-18T00:00:00Z,9047,684
Hungary,HUN,2021-01-11T00:00:00Z,14805,748
Hungary,HUN,2021-01-04T00:00:00Z,12182,816
Hungary,HUN,2020-12-28T00:00:00Z,11539,879
Hungary,HUN,2020-12-21T00:00:00Z,21260,1152
Hungary,HUN,2020-12-14T00:00:00Z,29722,1146
Hungary,HUN,2020-12-07T00:00:00Z,37026,1161
Hungary,HUN,2020-11-30T00:00:00Z,39170,932
Hungary,HUN,2020-11-23T00:00:00Z,30496,701
Hungary,HUN,2020-11-16T00:00:00Z,32678,697
Hungary,HUN,2020-11-09T00:00:00Z,31998,604
Hungary,HUN,2020-11-02T00:00:00Z,21217,417
Hungary,HUN,2020-10-26T00:00:00Z,13795,299
Hungary,HUN,2020-10-19T00:00:00Z,9191,205
Hungary,HUN,2020-10-12T00:00:00Z,7097,135
Hungary,HUN,2020-10-05T00:00:00Z,6764,84
Hungary,HUN,2020-09-28T00:00:00Z,5850,63
Hungary,HUN,2020-09-21T00:00:00Z,6557,49
Hungary,HUN,2020-09-14T00:00:00Z,3922,13
Hungary,HUN,2020-09-07T00:00:00Z,2426,10
Hungary,HUN,2020-08-31T00:00:00Z,806,1
Hungary,HUN,2020-08-24T00:00:00Z,239,5
Hungary,HUN,2020-08-17T00:00:00Z,220,6
Hungary,HUN,2020-08-10T00:00:00Z,161,5
Hungary,HUN,2020-08-03T00:00:00Z,87,1
Hungary,HUN,2020-07-27T00:00:00Z,115,0
Hungary,HUN,2020-07-20T00:00:00Z,99,1
Hungary,HUN,2020-07-13T00:00:00Z,51,6
Hungary,HUN,2020-07-06T00:00:00Z,41,8
Hungary,HUN,2020-06-29T00:00:00Z,40,9
Hungary,HUN,2020-06-22T00:00:00Z,26,9
Hungary,HUN,2020-06-15T00:00:00Z,106,21
Hungary,HUN,2020-06-08T00:00:00Z,94,16
Hungary,HUN,2020-06-01T00:00:00Z,120,35
Hungary,HUN,2020-05-25T00:00:00Z,221,29
Hungary,HUN,2020-05-18T00:00:00Z,251,41
Hungary,HUN,2020-05-11T00:00:00Z,249,70
Hungary,HUN,2020-05-04T00:00:00Z,452,71
Hungary,HUN,2020-04-27T00:00:00Z,599,81
Hungary,HUN,2020-04-20T00:00:00Z,526,90
Hungary,HUN,2020-04-13T00:00:00Z,714,71
Hungary,HUN,2020-04-06T00:00:00Z,297,23
Hungary,HUN,2020-03-30T00:00:00Z,280,8
Hungary,HUN,2020-03-23T00:00:00Z,128,6
Hungary,HUN,2020-03-16T00:00:00Z,31,1
Hungary,HUN,2020-03-09T00:00:00Z,8,0
Iceland,ISL,2021-01-18T00:00:00Z,72,0
Iceland,ISL,2021-01-11T00:00:00Z,144,0
Iceland,ISL,2021-01-04T00:00:00Z,28,1
Iceland,ISL,2020-12-28T00:00:00Z,84,0
Iceland,ISL,2020-12-21T00:00:00Z,85,0
Iceland,ISL,2020-12-14T00:00:00Z,75,1
Iceland,ISL,2020-12-07T00:00:00Z,101,1
Iceland,ISL,2020-11-30T00:00:00Z,104,0
Iceland,ISL,2020-11-23T00:00:00Z,88,1
Iceland,ISL,2020-11-16T00:00:00Z,111,5
Iceland,ISL,2020-11-09T00:00:00Z,188,8
Iceland,ISL,2020-11-02T00:00:00Z,442,1
Iceland,ISL,2020-10-26T00:00:00Z,393,0
Iceland,ISL,2020-10-19T00:00:00Z,529,1
Iceland,ISL,2020-10-12T00:00:00Z,605,0
Iceland,ISL,2020-10-05T00:00:00Z,298,0
Iceland,ISL,2020-09-28T00:00:00Z,277,0
Iceland,ISL,2020-09-21T00:00:00Z,181,0
Iceland,ISL,2020-09-14T00:00:00Z,24,0
Iceland,ISL,2020-09-07T00:00:00Z,36,0
Iceland,ISL,2020-08-31T00:00:00Z,41,0
Iceland,ISL,2020-08-24T00:00:00Z,53,0
Iceland,ISL,2020-08-17T00:00:00Z,53,0
Iceland,ISL,2020-08-10T00:00:00Z,51,0
Iceland,ISL,2020-08-03T00:00:00Z,60,0
Iceland,ISL,2020-07-27T00:00:00Z,8,0
Iceland,ISL,2020-07-20T00:00:00Z,6,0
Iceland,ISL,2020-07-13T00:00:00Z,3,0
Iceland,ISL,2020-07-06T00:00:00Z,9,0
Iceland,ISL,2020-06-29T00:00:00Z,6,0
Iceland,ISL,2020-06-22T00:00:00Z,5,0
Iceland,ISL,2020-06-15T00:00:00Z,3,0
Iceland,ISL,2020-06-08T00:00:00Z,1,0
Iceland,ISL,2020-06-01T00:00:00Z,2,0
Iceland,ISL,2020-05-25T00:00:00Z,2,0
Iceland,ISL,2020-05-18T00:00:00Z,1,0
Iceland,ISL,2020-05-11T00:00:00Z,2,0
Iceland,ISL,2020-05-04T00:00:00Z,7,0
Iceland,ISL,2020-04-27T00:00:00Z,21,1
Iceland,ISL,2020-04-20T00:00:00Z,70,1
Iceland,ISL,2020-04-13T00:00:00Z,215,4
Iceland,ISL,2020-04-06T00:00:00Z,466,2
Iceland,ISL,2020-03-30T00:00:00Z,452,1
Iceland,ISL,2020-03-23T00:00:00Z,390,1
Iceland,ISL,2020-03-16T00:00:00Z,123,0
Iceland,ISL,2020-03-09T00:00:00Z,52,0
Iceland,ISL,2020-03-02T00:00:00Z,3,0
Iceland,ISL,2020-02-24T00:00:00Z,0,0
Iceland,ISL,2020-02-17T00:00:00Z,0,0
Iceland,ISL,2020-02-10T00:00:00Z,0,0
Iceland,ISL,2020-02-03T00:00:00Z,0,0
Iceland,ISL,2020-01-27T00:00:00Z,0,0
Iceland,ISL,2020-01-20T00:00:00Z,0,0
Iceland,ISL,2020-01-13T00:00:00Z,0,0
Iceland,ISL,2020-01-06T00:00:00Z,0,0
Ireland,IRL,2021-01-18T00:00:00Z,25113,264
Ireland,IRL,2021-01-11T00:00:00Z,45726,85
Ireland,IRL,2021-01-04T00:00:00Z,15758,55
Ireland,IRL,2020-12-28T00:00:00Z,6587,46
Ireland,IRL,2020-12-21T00:00:00Z,3357,34
Ireland,IRL,2020-12-14T00:00:00Z,1939,27
Ireland,IRL,2020-12-07T00:00:00Z,2005,45
Ireland,IRL,2020-11-30T00:00:00Z,1780,30
Ireland,IRL,2020-11-23T00:00:00Z,2558,43
Ireland,IRL,2020-11-16T00:00:00Z,2509,32
Ireland,IRL,2020-11-09T00:00:00Z,3392,32
Ireland,IRL,2020-11-02T00:00:00Z,4874,33
Ireland,IRL,2020-10-26T00:00:00Z,7166,30
Ireland,IRL,2020-10-19T00:00:00Z,7434,26
Ireland,IRL,2020-10-12T00:00:00Z,4496,16
Ireland,IRL,2020-10-05T00:00:00Z,3042,8
Ireland,IRL,2020-09-28T00:00:00Z,2057,10
Ireland,IRL,2020-09-21T00:00:00Z,1948,8
Ireland,IRL,2020-09-14T00:00:00Z,1313,7
Ireland,IRL,2020-09-07T00:00:00Z,912,0
Ireland,IRL,2020-08-31T00:00:00Z,791,0
Ireland,IRL,2020-08-24T00:00:00Z,712,3
Ireland,IRL,2020-08-17T00:00:00Z,545,2
Ireland,IRL,2020-08-10T00:00:00Z,550,9
Ireland,IRL,2020-08-03T00:00:00Z,281,0
Ireland,IRL,2020-07-27T00:00:00Z,121,10
Ireland,IRL,2020-07-20T00:00:00Z,132,7
Ireland,IRL,2020-07-13T00:00:00Z,101,5
Ireland,IRL,2020-07-06T00:00:00Z,88,6
Ireland,IRL,2020-06-29T00:00:00Z,60,20
Ireland,IRL,2020-06-22T00:00:00Z,76,9
Ireland,IRL,2020-06-15T00:00:00Z,102,27
Ireland,IRL,2020-06-08T00:00:00Z,211,29
Ireland,IRL,2020-06-01T00:00:00Z,351,44
Ireland,IRL,2020-05-25T00:00:00Z,527,63
Ireland,IRL,2020-05-18T00:00:00Z,1116,85
Ireland,IRL,2020-05-11T00:00:00Z,1490,155
Ireland,IRL,2020-05-04T00:00:00Z,2244,216
Ireland,IRL,2020-04-27T00:00:00Z,4011,477
Ireland,IRL,2020-04-20T00:00:00Z,5596,276
Ireland,IRL,2020-04-13T00:00:00Z,4544,176
Ireland,IRL,2020-04-06T00:00:00Z,2496,112
Ireland,IRL,2020-03-30T00:00:00Z,1709,42
Ireland,IRL,2020-03-23T00:00:00Z,737,2
Ireland,IRL,2020-03-16T00:00:00Z,148,2
Ireland,IRL,2020-03-09T00:00:00Z,20,0
Ireland,IRL,2020-03-02T00:00:00Z,1,0
Ireland,IRL,2020-02-24T00:00:00Z,0,0
Ireland,IRL,2020-02-17T00:00:00Z,0,0
Ireland,IRL,2020-02-10T00:00:00Z,0,0
Ireland,IRL,2020-02-03T00:00:00Z,0,0
Ireland,IRL,2020-01-27T00:00:00Z,0,0
Ireland,IRL,2020-01-20T00:00:00Z,0,0
Ireland,IRL,2020-01-13T00:00:00Z,0,0
Ireland,IRL,2020-01-06T00:00:00Z,0,0
Italy,ITA,2021-01-18T00:00:00Z,104786,3422
Italy,ITA,2021-01-11T00:00:00Z,121045,3423
Italy,ITA,2021-01-04T00:00:00Z,107750,3407
Italy,ITA,2020-12-28T00:00:00Z,94511,3126
Italy,ITA,2020-12-21T00:00:00Z,109473,4279
Italy,ITA,2020-12-14T00:00:00Z,114834,4442
Italy,ITA,2020-12-07T00:00:00Z,143700,5174
Italy,ITA,2020-11-30T00:00:00Z,176310,5081
Italy,ITA,2020-11-23T00:00:00Z,230339,4594
Italy,ITA,2020-11-16T00:00:00Z,243425,3835
Italy,ITA,2020-11-09T00:00:00Z,225769,2568
Italy,ITA,2020-11-02T00:00:00Z,183553,1488
Italy,ITA,2020-10-26T00:00:00Z,111541,795
Italy,ITA,2020-10-19T00:00:00Z,59291,377
Italy,ITA,2020-10-12T00:00:00Z,29621,180
Italy,ITA,2020-10-05T00:00:00Z,15459,151
Italy,ITA,2020-09-28T00:00:00Z,11714,128
Italy,ITA,2020-09-21T00:00:00Z,10403,97
Italy,ITA,2020-09-14T00:00:00Z,10119,69
Italy,ITA,2020-09-07T00:00:00Z,9416,64
Italy,ITA,2020-08-31T00:00:00Z,8873,40
Italy,ITA,2020-08-24T00:00:00Z,5430,41
Italy,ITA,2020-08-17T00:00:00Z,3349,191
Italy,ITA,2020-08-10T00:00:00Z,2496,51
Italy,ITA,2020-08-03T00:00:00Z,1952,47
Italy,ITA,2020-07-27T00:00:00Z,1684,62
Italy,ITA,2020-07-20T00:00:00Z,1373,91
Italy,ITA,2020-07-13T00:00:00Z,1450,93
Italy,ITA,2020-07-06T00:00:00Z,1301,123
Italy,ITA,2020-06-29T00:00:00Z,1811,104
Italy,ITA,2020-06-22T00:00:00Z,1510,289
Italy,ITA,2020-06-15T00:00:00Z,1991,446
Italy,ITA,2020-06-08T00:00:00Z,1979,484
Italy,ITA,2020-06-01T00:00:00Z,3161,630
Italy,ITA,2020-05-25T00:00:00Z,4423,877
Italy,ITA,2020-05-18T00:00:00Z,6365,1348
Italy,ITA,2020-05-11T00:00:00Z,8353,1676
Italy,ITA,2020-05-04T00:00:00Z,13042,2240
Italy,ITA,2020-04-27T00:00:00Z,18703,2984
Italy,ITA,2020-04-20T00:00:00Z,22609,3759
Italy,ITA,2020-04-13T00:00:00Z,27415,4012
Italy,ITA,2020-04-06T00:00:00Z,31259,5108
Italy,ITA,2020-03-30T00:00:00Z,38551,5305
Italy,ITA,2020-03-23T00:00:00Z,35158,3665
Italy,ITA,2020-03-16T00:00:00Z,16605,1445
Italy,ITA,2020-03-09T00:00:00Z,5686,331
Italy,ITA,2020-03-02T00:00:00Z,1557,33
Italy,ITA,2020-02-24T00:00:00Z,129,2
Italy,ITA,2020-02-17T00:00:00Z,0,0
Italy,ITA,2020-02-10T00:00:00Z,0,0
Italy,ITA,2020-02-03T00:00:00Z,3,0
Italy,ITA,2020-01-27T00:00:00Z,0,0
Italy,ITA,2020-01-20T00:00:00Z,0,0
Italy,ITA,2020-01-13T00:00:00Z,0,0
Italy,ITA,2020-01-06T00:00:00Z,0,0
Kosovo,XKX,2021-01-18T00:00:00Z,2075,33
Kosovo,XKX,2021-01-11T00:00:00Z,1811,33
Kosovo,XKX,2021-01-04T00:00:00Z,1164,27
Kosovo,XKX,2020-12-28T00:00:00Z,1632,55
Kosovo,XKX,2020-12-21T00:00:00Z,2589,64
Kosovo,XKX,2020-12-14T00:00:00Z,3775,92
Kosovo,XKX,2020-12-07T00:00:00Z,3748,101
Kosovo,XKX,2020-11-30T00:00:00Z,4762,91
Kosovo,XKX,2020-11-23T00:00:00Z,5178,92
Kosovo,XKX,2020-11-16T00:00:00Z,4962,67
Kosovo,XKX,2020-11-09T00:00:00Z,3976,67
Kosovo,XKX,2020-11-02T00:00:00Z,2236,25
Kosovo,XKX,2020-10-26T00:00:00Z,1052,10
Kosovo,XKX,2020-10-19T00:00:00Z,712,6
